[WESI][10][16-07-2023 3.58.45 PM][57525910.1907][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.45 PM][57525944.0976][SMDT]Task.Delay(32).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.45 PM][57525966.0399][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.45 PM][57525975.0412][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][7][16-07-2023 3.58.46 PM][57526020.892][SMDT]Task.Delay(44).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.46 PM][57526152.5438][SMDT]Task.Delay(128).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.46 PM][57526535.5176][SMDT]Task.Delay(379).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][10][16-07-2023 3.58.46 PM][57526556.4633][SMDT]Task.Delay(26).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][9][16-07-2023 3.58.46 PM][57526850.6776][SMDT]Task.Delay(291).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][10][16-07-2023 3.58.47 PM][57527019.2247][SMDT]Task.Delay(162).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][9][16-07-2023 3.58.47 PM][57527052.1362][SMDT]Task.Delay(41).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][9][16-07-2023 3.58.47 PM][57527372.2823][SMDT]Task.Delay(317).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.47 PM][57527393.2262][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.47 PM][57527426.1399][SMDT]Task.Delay(25).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.47 PM][57527442.0971][SMDT]Task.Delay(15).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][12][16-07-2023 3.58.47 PM][57527501.9345][SMDT]Task.Delay(70).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.58.47 PM][57527874.9453][SMDT]Task.Delay(370).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.58.47 PM][57527882.92][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.48 PM][57528211.0406][SMDT]Task.Delay(327).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][8][16-07-2023 3.58.48 PM][57528221.0145][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.48 PM][57528412.5027][SMDT]Task.Delay(189).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.58.48 PM][57528421.4796][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.48 PM][57528430.4584][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][8][16-07-2023 3.58.48 PM][57528441.4238][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.48 PM][57528521.2125][SMDT]Task.Delay(76).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.48 PM][57528709.7086][SMDT]Task.Delay(183).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.49 PM][57529020.8766][SMDT]Task.Delay(315).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.49 PM][57529026.86][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.58.49 PM][57529267.2173][SMDT]Task.Delay(238).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.49 PM][57529274.1991][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.49 PM][57529469.678][SMDT]Task.Delay(192).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.49 PM][57529488.6267][SMDT]Task.Delay(21).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][9][16-07-2023 3.58.49 PM][57529508.5726][SMDT]Task.Delay(16).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][9][16-07-2023 3.58.49 PM][57529515.5532][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.49 PM][57529719.0091][SMDT]Task.Delay(201).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.58.50 PM][57530256.5733][SMDT]Task.Delay(539).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.58.50 PM][57530301.4533][SMDT]Task.Delay(45).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.58.51 PM][57531301.7794][SMDT]Task.Delay(999).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.51 PM][57531673.7862][SMDT]Task.Delay(372).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.52 PM][57532552.4378][SMDT]Task.Delay(875).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][6][16-07-2023 3.58.52 PM][57532865.6007][SMDT]Task.Delay(316).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.53 PM][57533068.0597][SMDT]Task.Delay(202).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.53 PM][57533075.0417][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][6][16-07-2023 3.58.53 PM][57533338.3367][SMDT]Task.Delay(262).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.53 PM][57533505.8896][SMDT]Task.Delay(169).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.53 PM][57533652.4969][SMDT]Task.Delay(141).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][6][16-07-2023 3.58.53 PM][57533657.4841][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.54 PM][57534056.4171][SMDT]Task.Delay(396).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.54 PM][57534304.7556][SMDT]Task.Delay(248).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.54 PM][57534311.7363][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.54 PM][57534460.3377][SMDT]Task.Delay(148).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.58.54 PM][57534467.3195][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][10][16-07-2023 3.58.54 PM][57534827.3583][SMDT]Task.Delay(357).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][7][16-07-2023 3.58.54 PM][57534936.0673][SMDT]Task.Delay(109).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.55 PM][57535365.9194][SMDT]Task.Delay(428).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.55 PM][57535371.9016][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.55 PM][57535376.8892][SMDT]Task.Delay(7).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.55 PM][57535653.1496][SMDT]Task.Delay(272).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.55 PM][57535808.7346][SMDT]Task.Delay(155).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][7][16-07-2023 3.58.56 PM][57536686.3897][SMDT]Task.Delay(872).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][10][16-07-2023 3.58.56 PM][57536773.1576][SMDT]Task.Delay(92).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][7][16-07-2023 3.58.57 PM][57537556.0651][SMDT]Task.Delay(781).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.57 PM][57537573.0188][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.58.57 PM][57537609.9188][SMDT]Task.Delay(24).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.57 PM][57537668.7626][SMDT]Task.Delay(63).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.57 PM][57537711.6485][SMDT]Task.Delay(46).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][6][16-07-2023 3.58.57 PM][57537718.6305][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538126.5393][SMDT]Task.Delay(403).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.58 PM][57538280.1296][SMDT]Task.Delay(152).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538320.0227][SMDT]Task.Delay(41).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][6][16-07-2023 3.58.58 PM][57538459.6496][SMDT]Task.Delay(138).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538504.529][SMDT]Task.Delay(44).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538510.5131][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.58 PM][57538619.2226][SMDT]Task.Delay(100).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538644.1559][SMDT]Task.Delay(28).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][7][16-07-2023 3.58.58 PM][57538683.0507][SMDT]Task.Delay(40).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.58 PM][57538701.003][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.58.58 PM][57538731.9203][SMDT]Task.Delay(28).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.59 PM][57539184.712][SMDT]Task.Delay(450).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.59 PM][57539316.3594][SMDT]Task.Delay(132).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.59 PM][57539359.2447][SMDT]Task.Delay(42).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.59 PM][57539430.0571][SMDT]Task.Delay(69).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.59 PM][57539472.9408][SMDT]Task.Delay(42).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.59 PM][57539608.581][SMDT]Task.Delay(131).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.59 PM][57539656.4515][SMDT]Task.Delay(52).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.59 PM][57539662.4353][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.59 PM][57539903.789][SMDT]Task.Delay(238).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.58.59 PM][57539910.7717][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.59.00 PM][57540588.9605][SMDT]Task.Delay(678).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.59.00 PM][57540972.9326][SMDT]Task.Delay(384).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][6][16-07-2023 3.59.01 PM][57541953.3123][SMDT]Task.Delay(976).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.59.01 PM][57541957.301][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][12][16-07-2023 3.59.02 PM][57542024.1215][SMDT]Task.Delay(64).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.59.02 PM][57542029.1084][SMDT]Task.Delay(7).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.59.02 PM][57542313.3515][SMDT]Task.Delay(276).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.02 PM][57542512.8413][SMDT]Task.Delay(203).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.59.02 PM][57542520.8][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.59.02 PM][57542719.2668][SMDT]Task.Delay(190).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.02 PM][57542804.039][SMDT]Task.Delay(89).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.59.02 PM][57542906.7644][SMDT]Task.Delay(103).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][7][16-07-2023 3.59.02 PM][57542952.6529][SMDT]Task.Delay(45).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.03 PM][57543052.3735][SMDT]Task.Delay(94).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][7][16-07-2023 3.59.03 PM][57543276.7748][SMDT]Task.Delay(228).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.03 PM][57543283.7749][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.59.03 PM][57543770.4557][SMDT]Task.Delay(486).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.03 PM][57543989.8712][SMDT]Task.Delay(218).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][9][16-07-2023 3.59.04 PM][57544085.6137][SMDT]Task.Delay(96).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.59.04 PM][57544126.5035][SMDT]Task.Delay(40).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.59.04 PM][57544132.4883][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.59.04 PM][57544135.4803][SMDT]Task.Delay(3).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.04 PM][57544167.3947][SMDT]Task.Delay(29).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.59.04 PM][57544252.1673][SMDT]Task.Delay(78).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][8][16-07-2023 3.59.04 PM][57544952.3131][SMDT]Task.Delay(700).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][7][16-07-2023 3.59.05 PM][57545210.6066][SMDT]Task.Delay(263).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][8][16-07-2023 3.59.05 PM][57545284.4104][SMDT]Task.Delay(72).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][6][16-07-2023 3.59.06 PM][57546311.6661][SMDT]Task.Delay(1027).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.59.06 PM][57546357.5401][SMDT]Task.Delay(21).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.59.06 PM][57546378.4843][SMDT]Task.Delay(48).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][7][16-07-2023 3.59.06 PM][57546381.4776][SMDT]Task.Delay(2).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.59.06 PM][57546582.9384][SMDT]Task.Delay(196).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.07 PM][57547197.2969][SMDT]Task.Delay(614).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][12][16-07-2023 3.59.07 PM][57547346.898][SMDT]Task.Delay(149).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][6][16-07-2023 3.59.08 PM][57548538.711][SMDT]Task.Delay(1192).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.59.10 PM][57550784.7065][SMDT]Task.Delay(2248).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.59.12 PM][57552154.0499][SMDT]Task.Delay(1365).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][6][16-07-2023 3.59.13 PM][57553143.4057][SMDT]Task.Delay(989).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][10][16-07-2023 3.59.13 PM][57553293.0054][SMDT]Task.Delay(150).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.59.13 PM][57553296.996][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.59.13 PM][57553543.3354][SMDT]Task.Delay(243).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.13 PM][57553608.1622][SMDT]Task.Delay(64).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.59.13 PM][57553882.4292][SMDT]Task.Delay(274).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.13 PM][57553924.317][SMDT]Task.Delay(41).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.59.14 PM][57554101.8426][SMDT]Task.Delay(177).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][9][16-07-2023 3.59.14 PM][57554386.0833][SMDT]Task.Delay(284).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][12][16-07-2023 3.59.14 PM][57554604.4992][SMDT]Task.Delay(219).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.14 PM][57554827.9036][SMDT]Task.Delay(222).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.59.14 PM][57554902.7036][SMDT]Task.Delay(69).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.59.15 PM][57555053.3004][SMDT]Task.Delay(155).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.59.15 PM][57555282.6867][SMDT]Task.Delay(230).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.59.15 PM][57555402.3667][SMDT]Task.Delay(115).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][12][16-07-2023 3.59.15 PM][57555620.7831][SMDT]Task.Delay(221).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.59.16 PM][57556369.781][SMDT]Task.Delay(749).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.59.17 PM][57557325.2275][SMDT]Task.Delay(954).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][10][16-07-2023 3.59.17 PM][57557712.1931][SMDT]Task.Delay(386).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.59.18 PM][57558102.1511][SMDT]Task.Delay(389).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.59.18 PM][57558293.6395][SMDT]Task.Delay(192).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][12][16-07-2023 3.59.18 PM][57558385.3941][SMDT]Task.Delay(91).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.59.18 PM][57558425.2876][SMDT]Task.Delay(34).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.59.18 PM][57558486.1252][SMDT]Task.Delay(64).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.59.18 PM][57558679.6077][SMDT]Task.Delay(193).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][8][16-07-2023 3.59.18 PM][57558687.5872][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.59.18 PM][57558708.5322][SMDT]Task.Delay(20).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.59.19 PM][57559038.6483][SMDT]Task.Delay(326).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.59.19 PM][57559242.105][SMDT]Task.Delay(203).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.19 PM][57559249.0859][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.59.19 PM][57559253.0763][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.59.19 PM][57559275.0172][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][10][16-07-2023 3.59.19 PM][57559281.9976][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][9][16-07-2023 3.59.19 PM][57559550.2812][SMDT]Task.Delay(264).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.59.19 PM][57559567.238][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.59.19 PM][57559780.6652][SMDT]Task.Delay(210).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.59.20 PM][57560184.5863][SMDT]Task.Delay(404).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.59.20 PM][57560257.3906][SMDT]Task.Delay(72).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][12][16-07-2023 3.59.21 PM][57561229.7924][SMDT]Task.Delay(971).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.59.22 PM][57562591.1544][SMDT]Task.Delay(1362).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.59.23 PM][57563444.8736][SMDT]Task.Delay(853).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.23 PM][57563693.2087][SMDT]Task.Delay(247).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.59.23 PM][57563738.0908][SMDT]Task.Delay(44).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.24 PM][57564457.166][SMDT]Task.Delay(720).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.59.24 PM][57564884.026][SMDT]Task.Delay(426).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.25 PM][57565288.9429][SMDT]Task.Delay(403).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.59.26 PM][57566029.9636][SMDT]Task.Delay(743).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.59.26 PM][57566500.7038][SMDT]Task.Delay(471).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.59.27 PM][57567133.0153][SMDT]Task.Delay(630).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.27 PM][57567537.9322][SMDT]Task.Delay(403).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.59.28 PM][57568235.153][SMDT]Task.Delay(697).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.59.28 PM][57568437.5297][SMDT]Task.Delay(202).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
